ACCDDATE,ACCDYEAR,ACCDNMBR,ACCDTIME,DAYNMBR,Weekend,Fishnet_ID
3/11/2012,2012,120308041,1808,SUN,1,1251
7/3/2013,2013,130700482,1416,WED,0,1251
9/22/2013,2013,130907657,1635,SUN,1,1251
3/26/2011,2011,110308511,147,SAT,1,1251
2/28/2010,2010,100209160,1616,SUN,1,1251
10/3/2011,2011,111007897,214,MON,1,1251
12/27/2013,2013,131214725,235,FRI,0,1251
2/27/2010,2010,100205707,532,SAT,1,1251
1/1/2014,2014,140100990,21,WED,0,1251
4/13/2014,2014,140404413,2158,SUN,1,1251
4/9/2012,2012,120401172,2125,MON,0,1251
10/8/2010,2010,101001285,2125,FRI,1,1251
7/17/2011,2011,110703566,216,SUN,1,1252
4/3/2011,2011,110400094,1140,SUN,1,1252
4/17/2014,2014,140404412,2106,THU,0,1252
1/3/2010,2010,100100405,1957,SUN,1,1253
7/3/2012,2012,120703922,2325,TUE,0,1254
9/4/2013,2013,130900731,1522,WED,0,1254
9/25/2011,2011,110905735,223,SUN,1,1254
5/29/2014,2014,140507756,112,THU,0,1254
9/13/2013,2013,130909053,6,FRI,0,1254
6/2/2013,2013,130601708,2248,SUN,1,1254
12/26/2011,2011,111206707,218,MON,1,1255
6/15/2013,2013,130604443,2230,SAT,1,1255
5/20/2011,2011,110503356,215,FRI,0,1255
9/17/2012,2012,120903760,1,MON,1,1255
9/25/2011,2011,110908428,300,SUN,1,1256
6/8/2012,2012,120601874,2025,FRI,1,1257
8/18/2013,2013,130805625,1604,SUN,1,1258
4/30/2010,2010,100407620,1915,FRI,1,1258
6/21/2011,2011,110604529,2105,TUE,0,1258
12/15/2010,2010,101211425,1013,WED,0,1258
12/18/2010,2010,101208817,0,SAT,1,1258
5/27/2012,2012,120507606,1819,SUN,1,1258
10/1/2011,2011,111000209,117,SAT,1,1259
1/20/2013,2013,130110399,250,SUN,1,1259
7/10/2012,2012,120701664,2109,TUE,0,1259
2/10/2013,2013,130202464,246,SUN,1,1259
4/15/2012,2012,120402119,136,SUN,1,1259
11/21/2010,2010,101110919,230,SUN,1,1260
10/7/2014,2014,141003144,2333,TUE,0,1261
4/24/2010,2010,100407541,1609,SAT,1,1261
1/3/2012,2012,120101189,2320,TUE,0,1261
3/19/2011,2011,110303803,130,SAT,1,1261
3/9/2013,2013,130302521,2033,SAT,1,1261
1/24/2010,2010,100108684,243,SUN,1,1261
1/16/2011,2011,110104605,2319,SUN,1,1261
12/23/2011,2011,111206876,2316,FRI,1,1261
1/30/2011,2011,110109460,2357,SUN,1,1261
6/29/2012,2012,120608116,2200,FRI,1,1261
10/16/2010,2010,101007471,1804,SAT,1,1261
10/31/2010,2010,101010740,100,SUN,1,1261
3/23/2012,2012,120304771,150,FRI,0,1261
1/20/2011,2011,110104606,1905,THU,0,1261
1/14/2012,2012,120102183,355,SAT,1,1261
8/6/2013,2013,130802310,2123,TUE,0,1261
10/9/2011,2011,111002598,1413,SUN,1,1261
11/8/2014,2014,141104200,2212,SAT,1,1261
3/28/2010,2010,100307187,201,SUN,1,1261
11/1/2014,2014,141100402,648,SAT,1,1262
2/11/2012,2012,120202957,115,SAT,1,1262
5/15/2010,2010,100507459,1045,SAT,1,1262
11/26/2011,2011,111108620,1025,SAT,1,1262
12/14/2014,2014,141205848,1825,SUN,1,1262
3/6/2010,2010,100303713,15,SAT,1,1262
5/27/2011,2011,110505559,2135,FRI,1,1262
8/31/2014,2014,140807531,2238,SUN,1,1262
7/20/2013,2013,130706431,2037,SAT,1,1262
7/29/2011,2011,110706846,350,FRI,0,1262
8/14/2014,2014,140805167,1451,THU,0,1262
2/8/2014,2014,140201911,1720,SAT,1,1262
2/8/2010,2010,100206675,216,MON,1,1262
6/29/2012,2012,120609134,2130,FRI,1,1262
8/8/2011,2011,110801281,1548,MON,0,1262
4/20/2010,2010,100407393,2214,TUE,0,1262
5/29/2010,2010,100508649,218,SAT,1,1262
4/27/2014,2014,140407255,1105,SUN,1,1262
10/21/2012,2012,121006895,2145,SUN,1,1262
9/12/2010,2010,100906638,305,SUN,1,1263
1/1/2013,2013,130101793,47,TUE,0,1263
8/18/2010,2010,100806855,1247,WED,0,1263
4/26/2014,2014,140405755,2320,SAT,1,1264
9/2/2013,2013,130908185,1640,MON,0,1264
11/22/2012,2012,121107697,40,THU,0,1264
8/21/2011,2011,110808821,2140,SUN,1,1265
5/27/2012,2012,120509098,1508,SUN,1,1265
9/6/2011,2011,110907124,2215,TUE,0,1265
10/11/2013,2013,131010853,1904,FRI,1,1265
10/25/2012,2012,121011067,1838,THU,0,1265
5/29/2010,2010,100508766,2004,SAT,1,1265
3/14/2013,2013,130309318,1805,THU,0,1265
10/6/2010,2010,101006336,0,WED,0,1265
9/10/2012,2012,120904841,2251,MON,0,1265
7/11/2012,2012,120704906,2315,WED,0,1266
7/25/2010,2010,100704272,1650,SUN,1,1266
9/26/2010,2010,100908846,628,SUN,1,1266
5/18/2014,2014,140503325,848,SUN,1,1266
5/22/2011,2011,110508567,2338,SUN,1,1266
8/24/2012,2012,120808552,1001,FRI,0,1266
5/11/2014,2014,140503326,0,SUN,1,1266
1/9/2010,2010,100106685,1838,SAT,1,1266
12/28/2012,2012,121212161,2159,FRI,1,1266
1/17/2014,2014,140104960,2313,FRI,1,1267
8/31/2013,2013,130809531,125,SAT,1,1267
5/6/2012,2012,120505633,2151,SUN,1,1267
8/9/2010,2010,100807185,630,MON,0,1267
5/27/2014,2014,140505853,1928,TUE,0,1267
1/9/2014,2014,140101940,52,THU,0,1267
12/24/2011,2011,111211330,1035,SAT,1,1267
1/21/2012,2012,120111595,1842,SAT,1,1267
6/10/2012,2012,120608428,20,SUN,1,1267
6/27/2012,2012,120609947,944,WED,0,1268
9/9/2012,2012,120904256,630,SUN,1,1272
8/11/2012,2012,120802271,2350,SAT,1,1272
2/18/2011,2011,110204529,2110,FRI,1,1274
8/17/2013,2013,130804991,2138,SAT,1,1274
7/28/2011,2011,110705936,50,THU,0,1274
8/15/2014,2014,140806844,2206,FRI,1,1274
11/28/2010,2010,101112623,231,SUN,1,1274
8/3/2011,2011,110801095,334,WED,0,1275
8/17/2014,2014,140805786,500,SUN,1,1276
4/17/2010,2010,100406783,245,SAT,1,1276
3/17/2012,2012,120307006,112,SAT,1,1277
7/21/2012,2012,120708003,608,SAT,1,1277
6/26/2014,2014,140610193,2115,THU,0,1277
12/12/2011,2011,111212319,44,MON,1,1277
8/28/2010,2010,100808910,1755,SAT,1,1277
3/30/2013,2013,130308754,330,SAT,1,1277
5/10/2014,2014,140502991,242,SAT,1,1278
11/9/2014,2014,141116020,318,SUN,1,1278
12/7/2014,2014,141208663,110,SUN,1,1278
11/25/2014,2014,141114803,2115,TUE,0,1278
9/20/2014,2014,140909517,0,SAT,1,1278
3/12/2010,2010,100305749,30,FRI,0,1278
2/13/2010,2010,100210621,230,SAT,1,1279
5/25/2014,2014,140506339,255,SUN,1,1284
1/18/2014,2014,140111705,128,SAT,1,1284
10/15/2013,2013,131003103,57,TUE,0,1286
5/24/2014,2014,140506341,1733,SAT,1,1286
1/5/2012,2012,120112657,135,THU,0,1286
5/25/2010,2010,100504614,30,TUE,0,1286
12/5/2010,2010,101200675,1413,SUN,1,1286
8/11/2012,2012,120803068,256,SAT,1,1288
7/15/2011,2011,110703228,40,FRI,0,1288
6/28/2012,2012,120608571,2355,THU,0,1288
11/11/2012,2012,121102756,2134,SUN,1,1289
12/28/2012,2012,121208912,1816,FRI,1,1289
8/24/2013,2013,130805796,126,SAT,1,1289
4/5/2013,2013,130400791,503,FRI,0,1289
9/8/2013,2013,130901310,640,SUN,1,1289
4/25/2012,2012,120405975,1124,WED,0,1289
5/5/2012,2012,120501252,2319,SAT,1,1289
5/12/2013,2013,130502675,1820,SUN,1,1289
9/22/2013,2013,130904721,812,SUN,1,1289
7/14/2014,2014,140703206,1003,MON,0,1289
9/7/2011,2011,110900881,1835,WED,0,1289
10/26/2012,2012,121007628,200,FRI,0,1289
10/8/2014,2014,141001582,338,WED,0,1289
4/12/2014,2014,140402148,526,SAT,1,1289
1/18/2010,2010,100103604,2325,MON,0,1289
7/2/2011,2011,110701027,325,SAT,1,1289
11/14/2010,2010,101103477,0,SUN,1,1289
7/2/2012,2012,120700589,45,MON,1,1290
5/18/2013,2013,130504757,2121,SAT,1,1290
5/11/2014,2014,140502383,149,SUN,1,1290
8/6/2010,2010,100801550,2030,FRI,1,1290
4/9/2011,2011,110400798,630,SAT,1,1291
2/16/2013,2013,130207350,428,SAT,1,1291
6/6/2011,2011,110602818,2310,MON,0,1292
4/11/2010,2010,100400967,442,SUN,1,1292
6/1/2013,2013,130600502,2250,SAT,1,1292
7/6/2013,2013,130706123,242,SAT,1,1292
1/21/2011,2011,110105816,0,FRI,0,1292
10/9/2011,2011,111001491,210,SUN,1,1292
7/1/2013,2013,130700322,833,MON,0,1293
11/12/2010,2010,101103114,2317,FRI,1,1293
2/21/2011,2011,110206136,727,MON,0,1293
2/9/2010,2010,100201331,235,TUE,0,1293
1/30/2011,2011,110108313,155,SUN,1,1293
10/4/2014,2014,141000685,41,SAT,1,1293
8/6/2014,2014,140800770,405,WED,0,1293
7/14/2010,2010,100702120,2230,WED,0,1293
5/30/2010,2010,100505136,1858,SUN,1,1294
5/12/2013,2013,130503759,25,SUN,1,1294
9/2/2013,2013,130900252,1528,MON,0,1295
6/6/2014,2014,140601568,1404,FRI,0,1295
9/26/2010,2010,100904651,1730,SUN,1,1295
9/8/2014,2014,140902182,230,MON,1,1295
12/9/2012,2012,121201952,0,SUN,1,1295
10/20/2010,2010,101004032,1930,WED,0,1296
8/5/2010,2010,100802332,2335,THU,0,1296
2/20/2010,2010,100204948,410,SAT,1,1296
8/12/2012,2012,120802683,120,SUN,1,1296
11/24/2013,2013,131107979,141,SUN,1,1297
6/29/2014,2014,140609010,1829,SUN,1,1297
8/11/2012,2012,120802682,2345,SAT,1,1297
5/16/2011,2011,110502540,2201,MON,0,1297
1/1/2012,2012,120100266,530,SUN,1,1297
6/12/2011,2011,110603485,10,SUN,1,1297
9/8/2013,2013,130901687,27,SUN,1,1297
1/17/2011,2011,110104079,1045,MON,0,1297
3/22/2013,2013,130305671,234,FRI,0,1297
2/21/2010,2010,100205497,2125,SUN,1,1298
12/15/2014,2014,141205159,2325,MON,0,1298
4/22/2011,2011,110408568,217,FRI,0,1298
8/16/2011,2011,110803447,1652,TUE,0,1298
10/4/2011,2011,111003151,1019,TUE,0,1298
10/7/2010,2010,101007957,1507,THU,0,1298
12/22/2014,2014,141206876,1827,MON,0,1298
8/22/2010,2010,100807318,105,SUN,1,1298
7/6/2013,2013,130700895,351,SAT,1,1298
7/2/2011,2011,110707925,1540,SAT,1,1298
1/14/2011,2011,110104702,1935,FRI,1,1299
9/28/2013,2013,130907580,300,SAT,1,1300
9/17/2010,2010,100903065,1658,FRI,0,1301
9/7/2013,2013,130902592,1804,SAT,1,1301
11/15/2012,2012,121109721,1356,THU,0,1301
2/11/2013,2013,130210617,2342,MON,0,1301
11/19/2011,2011,111109991,1705,SAT,1,1301
2/12/2012,2012,120203310,1220,SUN,1,1302
10/10/2010,2010,101001494,330,SUN,1,1302
6/5/2010,2010,100601141,1957,SAT,1,1303
8/4/2011,2011,110804992,2100,THU,0,1303
3/10/2013,2013,130307032,745,SUN,1,1305
8/14/2011,2011,110805008,630,SUN,1,1306
3/24/2012,2012,120306182,300,SAT,1,1306
2/9/2014,2014,140201853,235,SUN,1,1306
11/6/2011,2011,111101066,239,SUN,1,1307
10/15/2014,2014,141005357,1808,WED,0,1307
10/14/2011,2011,111003922,1913,FRI,1,1308
5/19/2012,2012,120504680,2002,SAT,1,1308
5/14/2011,2011,110502400,1810,SAT,1,1308
7/21/2013,2013,130704820,2045,SUN,1,1308
8/20/2011,2011,110805929,1527,SAT,1,1308
8/3/2014,2014,140805400,335,SUN,1,1309
4/6/2014,2014,140402167,221,SUN,1,1309
7/28/2012,2012,120706502,132,SAT,1,1310
7/30/2011,2011,110706340,55,SAT,1,1310
10/12/2014,2014,141003282,2145,SUN,1,1311
7/13/2010,2010,100708214,1823,TUE,0,1313
3/30/2010,2010,100306379,205,TUE,0,1313
5/2/2012,2012,120500461,2154,WED,0,1313
7/9/2011,2011,110708758,2324,SAT,1,1313
12/31/2010,2010,101209026,2335,FRI,1,1313
5/4/2013,2013,130501690,2244,SAT,1,1313
7/8/2012,2012,120702232,1817,SUN,1,1313
6/12/2012,2012,120609548,1900,TUE,0,1313
3/25/2013,2013,130308828,2220,MON,0,1313
4/21/2011,2011,110407786,26,THU,0,1313
7/13/2014,2014,140702449,245,SUN,1,1313
2/7/2014,2014,140211188,2243,FRI,1,1313
10/7/2014,2014,141005752,1652,TUE,0,1313
9/22/2010,2010,100903810,2205,WED,0,1313
5/26/2014,2014,140506333,128,MON,1,1313
8/16/2011,2011,110802934,1915,TUE,0,1314
9/1/2013,2013,130900279,1830,SUN,1,1315
8/14/2014,2014,140802478,103,THU,0,1315
12/7/2014,2014,141201174,6,SUN,1,1316
12/18/2012,2012,121207399,49,TUE,0,1316
4/18/2013,2013,130404854,100,THU,0,1316
11/22/2013,2013,131108015,2015,FRI,1,1317
2/13/2011,2011,110203379,245,SUN,1,1317
5/28/2011,2011,110506584,1942,SAT,1,1317
12/6/2014,2014,141205421,2258,SAT,1,1317
7/11/2010,2010,100706355,1740,SUN,1,1317
4/22/2012,2012,120406410,30,SUN,1,1317
4/4/2014,2014,140400538,2203,FRI,1,1318
1/20/2014,2014,140108377,1932,MON,0,1319
9/16/2011,2011,110903255,2314,FRI,1,1319
5/2/2010,2010,100507416,215,SUN,1,1319
9/2/2011,2011,110901693,2350,FRI,1,1319
2/12/2011,2011,110205982,300,SAT,1,1319
6/15/2014,2014,140605876,1546,SUN,1,1319
7/7/2012,2012,120702463,2308,SAT,1,1319
1/12/2012,2012,120104746,1950,THU,0,1319
12/24/2012,2012,121209556,2150,MON,0,1319
10/31/2010,2010,101008292,36,SUN,1,1319
3/17/2013,2013,130303658,1521,SUN,1,1319
10/14/2010,2010,101003723,2155,THU,0,1319
1/9/2010,2010,100106429,2015,SAT,1,1320
9/5/2011,2011,110903252,105,MON,1,1320
8/31/2010,2010,100809165,2125,TUE,0,1320
8/25/2011,2011,110807163,1818,THU,0,1320
3/22/2011,2011,110306028,25,TUE,0,1320
1/2/2011,2011,110101448,2210,SUN,1,1320
7/24/2011,2011,110709188,230,SUN,1,1320
2/7/2013,2013,130202928,2200,THU,0,1321
5/29/2010,2010,100508653,2230,SAT,1,1321
5/19/2013,2013,130504671,1743,SUN,1,1321
7/27/2010,2010,100708529,37,TUE,0,1321
6/12/2011,2011,110603967,1855,SUN,1,1321
12/1/2014,2014,141200250,230,MON,1,1322
8/5/2012,2012,120804988,615,SUN,1,1322
2/19/2011,2011,110207706,100,SAT,1,1322
6/18/2011,2011,110603963,2347,SAT,1,1322
5/5/2011,2011,110507196,2052,THU,0,1323
6/8/2013,2013,130609460,230,SAT,1,1323
6/30/2012,2012,120609778,0,SAT,1,1323
8/3/2013,2013,130808122,36,SAT,1,1323
1/8/2013,2013,130105554,215,TUE,0,1323
2/8/2013,2013,130210324,2054,FRI,1,1323
7/4/2011,2011,110707630,2104,MON,0,1323
12/6/2011,2011,111210108,206,TUE,0,1323
4/9/2011,2011,110406983,2042,SAT,1,1324
2/22/2014,2014,140207237,1902,SAT,1,1325
9/8/2012,2012,120909069,2131,SAT,1,1325
8/11/2012,2012,120806837,2300,SAT,1,1325
11/29/2014,2014,141111954,200,SAT,1,1325
1/15/2012,2012,120111940,2122,SUN,1,1325
8/7/2011,2011,110807385,2055,SUN,1,1325
2/4/2012,2012,120208085,2140,SAT,1,1325
12/18/2011,2011,111211323,1803,SUN,1,1325
4/3/2011,2011,110406846,2225,SUN,1,1325
1/19/2014,2014,140107734,1945,SUN,1,1326
6/4/2011,2011,110607838,120,SAT,1,1326
11/13/2013,2013,131104536,1935,WED,0,1327
10/31/2013,2013,131009086,2215,THU,0,1327
1/27/2013,2013,130109281,445,SUN,1,1328
4/28/2013,2013,130408022,350,SUN,1,1328
4/23/2011,2011,110404211,143,SAT,1,1328
3/30/2012,2012,120308968,2100,FRI,1,1328
2/22/2014,2014,140212244,2130,SAT,1,1328
12/17/2010,2010,101212110,1245,FRI,0,1328
4/15/2010,2010,100407580,130,THU,0,1328
3/5/2010,2010,100304844,2330,FRI,1,1329
5/9/2010,2010,100507044,2245,SUN,1,1330
12/16/2011,2011,111205323,1330,FRI,0,1331
9/23/2010,2010,100909380,144,THU,0,1333
12/20/2012,2012,121205968,2229,THU,0,1333
8/25/2011,2011,110809709,1810,THU,0,1333
7/31/2010,2010,100710223,226,SAT,1,1333
1/28/2012,2012,120108137,128,SAT,1,1333
4/18/2010,2010,100406636,2046,SUN,1,1333
7/28/2011,2011,110705930,2118,THU,0,1333
11/27/2010,2010,101111880,140,SAT,1,1334
8/9/2012,2012,120802274,1623,THU,0,1334
6/22/2014,2014,140610191,1930,SUN,1,1336
7/9/2011,2011,110702978,1545,SAT,1,1338
9/6/2013,2013,130910075,1416,FRI,0,1342
4/28/2013,2013,130406868,45,SUN,1,1343
7/1/2012,2012,120700273,26,SUN,1,1346
1/8/2012,2012,120101272,1408,SUN,1,1346
4/3/2011,2011,110400413,259,SUN,1,1346
7/18/2012,2012,120703881,1625,WED,0,1346
5/5/2011,2011,110500482,310,THU,0,1346
11/25/2012,2012,121107802,640,SUN,1,1346
7/24/2014,2014,140705862,110,THU,0,1347
11/26/2011,2011,111108218,215,SAT,1,1347
4/11/2010,2010,100400968,1804,SUN,1,1347
6/14/2010,2010,100602500,2350,MON,0,1347
6/22/2014,2014,140606489,539,SUN,1,1347
10/26/2013,2013,131007644,24,SAT,1,1347
11/20/2014,2014,141109640,1837,THU,0,1348
1/21/2014,2014,140108864,2140,TUE,0,1348
7/21/2011,2011,110705120,1137,THU,0,1348
2/12/2014,2014,140203137,1425,WED,0,1348
6/4/2010,2010,100600544,430,FRI,0,1348
11/30/2014,2014,141111973,130,SUN,1,1348
1/7/2011,2011,110101278,1824,FRI,1,1349
6/13/2011,2011,110602322,215,MON,1,1349
2/16/2014,2014,140205146,3,SUN,1,1349
5/8/2010,2010,100501057,230,SAT,1,1349
5/20/2014,2014,140504027,318,TUE,0,1349
2/16/2014,2014,140206465,153,SUN,1,1351
7/30/2011,2011,110706900,230,SAT,1,1351
12/3/2014,2014,141201617,2133,WED,0,1351
12/22/2012,2012,121207781,130,SAT,1,1351
11/19/2011,2011,111106538,1730,SAT,1,1351
2/3/2013,2013,130200795,2050,SUN,1,1351
7/27/2013,2013,130707043,0,SAT,1,1351
2/25/2012,2012,120206589,2240,SAT,1,1351
4/10/2010,2010,100400744,252,SAT,1,1351
4/16/2010,2010,100401707,228,FRI,0,1352
5/15/2013,2013,130502924,2150,WED,0,1352
7/31/2010,2010,100705665,1202,SAT,1,1352
6/16/2011,2011,110603109,2258,THU,0,1352
4/25/2011,2011,110404368,1612,MON,0,1352
9/13/2011,2011,110902827,41,TUE,0,1352
5/25/2012,2012,120506294,2132,FRI,1,1352
3/12/2010,2010,100301462,20,FRI,0,1352
11/2/2014,2014,141100460,1911,SUN,1,1352
5/6/2012,2012,120501223,245,SUN,1,1352
8/30/2011,2011,110807901,202,TUE,0,1352
11/18/2014,2014,141107932,1900,TUE,0,1352
7/20/2014,2014,140707921,1555,SUN,1,1352
3/23/2013,2013,130306637,2049,SAT,1,1352
7/15/2011,2011,110703783,2343,FRI,1,1352
4/12/2011,2011,110402244,251,TUE,0,1352
9/28/2011,2011,110906396,1347,WED,0,1352
9/5/2013,2013,130902185,1845,THU,0,1352
1/1/2012,2012,120102683,900,SUN,1,1352
8/4/2014,2014,140800791,1605,MON,0,1352
9/2/2013,2013,130902184,252,MON,1,1352
7/20/2014,2014,140706373,1611,SUN,1,1352
6/4/2010,2010,100601186,0,FRI,0,1352
12/1/2011,2011,111201312,2103,THU,0,1353
8/28/2014,2014,140807500,625,THU,0,1353
5/13/2010,2010,100502815,2158,THU,0,1354
6/9/2012,2012,120604727,1945,SAT,1,1356
4/6/2014,2014,140402031,1811,SUN,1,1356
11/21/2010,2010,101108308,1930,SUN,1,1357
5/31/2010,2010,100506824,545,MON,1,1357
3/20/2010,2010,100305134,535,SAT,1,1357
2/17/2013,2013,130205532,1924,SUN,1,1357
4/26/2014,2014,140405850,234,SAT,1,1357
10/22/2012,2012,121004885,344,MON,1,1357
11/13/2013,2013,131105264,2235,WED,0,1357
1/13/2013,2013,130103215,210,SUN,1,1357
4/4/2010,2010,100401283,1006,SUN,1,1357
11/20/2014,2014,141113320,1204,THU,0,1357
10/20/2012,2012,121004258,228,SAT,1,1357
4/18/2012,2012,120403089,2325,WED,0,1357
2/17/2011,2011,110210060,1844,THU,0,1357
2/12/2010,2010,100207994,1819,FRI,1,1357
7/28/2010,2010,100709729,1453,WED,0,1357
11/6/2014,2014,141101776,1905,THU,0,1357
7/14/2012,2012,120703619,1930,SAT,1,1357
6/22/2014,2014,140607790,2141,SUN,1,1357
11/11/2011,2011,111105623,245,FRI,0,1357
8/24/2011,2011,110807260,33,WED,0,1357
1/24/2010,2010,100108310,259,SUN,1,1357
8/11/2013,2013,130802081,309,SUN,1,1357
10/26/2013,2013,131008199,254,SAT,1,1357
2/26/2014,2014,140208882,2359,WED,0,1357
5/29/2010,2010,100509438,1358,SAT,1,1357
2/7/2011,2011,110202996,922,MON,0,1358
4/19/2013,2013,130403428,144,FRI,0,1358
12/11/2011,2011,111207649,43,SUN,1,1359
6/16/2011,2011,110604247,220,THU,0,1359
2/21/2010,2010,100205940,151,SUN,1,1359
12/31/2014,2014,141209403,2320,WED,0,1359
9/14/2014,2014,140903803,11,SUN,1,1359
7/22/2011,2011,110709039,2240,FRI,1,1359
5/20/2011,2011,110506398,2343,FRI,1,1360
7/13/2013,2013,130705604,2338,SAT,1,1360
1/9/2011,2011,110101202,1714,SUN,1,1360
7/11/2010,2010,100702083,322,SUN,1,1362
5/24/2012,2012,120508575,2018,THU,0,1362
11/17/2013,2013,131106126,109,SUN,1,1362
4/14/2011,2011,110401974,1949,THU,0,1362
8/28/2010,2010,100805770,2125,SAT,1,1363
8/11/2011,2011,110805003,1404,THU,0,1363
8/25/2012,2012,120807555,1606,SAT,1,1365
2/12/2014,2014,140207167,1842,WED,0,1365
6/4/2011,2011,110600649,1632,SAT,1,1365
10/13/2012,2012,121009453,1343,SAT,1,1366
4/26/2011,2011,110407838,1803,TUE,0,1366
5/9/2010,2010,100507246,40,SUN,1,1366
4/26/2011,2011,110404947,1813,TUE,0,1366
2/23/2012,2012,120206052,2213,THU,0,1366
6/28/2013,2013,130609402,2300,FRI,1,1366
11/4/2010,2010,101102764,2219,THU,0,1366
2/23/2010,2010,100205704,2330,TUE,0,1366
8/20/2011,2011,110807832,2300,SAT,1,1366
1/20/2013,2013,130105399,300,SUN,1,1366
5/30/2010,2010,100505191,530,SUN,1,1367
6/5/2011,2011,110601711,100,SUN,1,1367
6/8/2014,2014,140601375,2055,SUN,1,1367
11/26/2012,2012,121109894,35,MON,1,1367
7/8/2012,2012,120701766,130,SUN,1,1368
9/18/2010,2010,100902776,300,SAT,1,1368
11/20/2012,2012,121107455,240,TUE,0,1368
4/11/2014,2014,140402552,1845,FRI,1,1369
9/16/2011,2011,110903129,208,FRI,0,1369
3/4/2011,2011,110300620,235,FRI,0,1369
11/26/2012,2012,121110518,1530,MON,0,1369
10/24/2014,2014,141007461,1817,FRI,1,1369
7/29/2011,2011,110707376,2330,FRI,1,1370
2/19/2010,2010,100203913,230,FRI,0,1372
12/9/2011,2011,111202534,200,FRI,0,1372
4/24/2010,2010,100403256,1548,SAT,1,1372
9/26/2012,2012,120906227,1817,WED,0,1373
8/14/2014,2014,140803382,2258,THU,0,1373
7/13/2013,2013,130706692,2047,SAT,1,1373
8/31/2013,2013,130808313,242,SAT,1,1374
11/16/2014,2014,141106294,355,SUN,1,1374
4/7/2010,2010,100400766,1255,WED,0,1374
7/17/2010,2010,100702455,1950,SAT,1,1375
11/10/2012,2012,121102450,628,SAT,1,1375
2/4/2012,2012,120200974,2145,SAT,1,1375
7/19/2014,2014,140708917,400,SAT,1,1375
10/27/2010,2010,101010715,2140,WED,0,1375
12/12/2014,2014,141204210,1925,FRI,1,1376
10/25/2011,2011,111006195,2125,TUE,0,1376
10/24/2014,2014,141008472,1325,FRI,0,1376
7/20/2012,2012,120704676,300,FRI,0,1376
4/12/2014,2014,140403173,400,SAT,1,1376
1/18/2013,2013,130103947,1930,FRI,1,1376
12/4/2011,2011,111200832,330,SUN,1,1376
4/5/2010,2010,100404435,2130,MON,0,1376
12/11/2011,2011,111202087,1518,SUN,1,1377
7/30/2011,2011,110706259,210,SAT,1,1377
2/26/2011,2011,110206713,2345,SAT,1,1377
2/6/2011,2011,110200912,17,SUN,1,1377
11/24/2012,2012,121107292,2326,SAT,1,1377
1/8/2011,2011,110101249,610,SAT,1,1378
9/13/2012,2012,120904606,1734,THU,0,1378
12/15/2013,2013,131204879,2300,SUN,1,1378
8/14/2011,2011,110803269,1912,SUN,1,1378
3/28/2012,2012,120305838,2330,WED,0,1378
4/6/2012,2012,120400690,2028,FRI,1,1379
11/17/2013,2013,131105534,213,SUN,1,1380
1/3/2010,2010,100108690,1615,SUN,1,1380
6/20/2010,2010,100606689,240,SUN,1,1380
10/27/2011,2011,111011206,625,THU,0,1381
9/20/2010,2010,100908849,1602,MON,0,1381
4/22/2012,2012,120407461,2249,SUN,1,1381
2/14/2011,2011,110211017,2134,MON,0,1381
11/12/2011,2011,111111624,106,SAT,1,1382
10/11/2011,2011,111002166,1823,TUE,0,1382
10/2/2010,2010,101006296,2303,SAT,1,1382
1/27/2014,2014,140109778,1823,MON,0,1382
2/5/2011,2011,110209657,257,SAT,1,1382
8/10/2011,2011,110808203,1943,WED,0,1382
5/3/2013,2013,130508589,2135,FRI,1,1383
6/26/2011,2011,110609449,11,SUN,1,1383
10/20/2013,2013,131005324,2220,SUN,1,1384
10/2/2010,2010,101006302,1125,SAT,1,1384
1/14/2014,2014,140105902,1923,TUE,0,1385
5/5/2012,2012,120501082,500,SAT,1,1385
7/26/2013,2013,130707483,2355,FRI,1,1385
5/5/2010,2010,100506922,350,WED,0,1386
9/5/2014,2014,140902317,2141,FRI,1,1386
9/3/2011,2011,110900723,1850,SAT,1,1388
6/27/2010,2010,100608945,520,SUN,1,1388
3/3/2013,2013,130300462,1435,SUN,1,1389
6/15/2014,2014,140610187,115,SUN,1,1390
7/28/2013,2013,130707108,310,SUN,1,1390
4/4/2011,2011,110400471,2022,MON,0,1391
2/17/2013,2013,130209580,1930,SUN,1,1392
3/12/2010,2010,100306112,2100,FRI,1,1393
2/19/2013,2013,130206932,2150,TUE,0,1395
10/18/2012,2012,121004214,2120,THU,0,1399
7/26/2014,2014,140706872,2050,SAT,1,1400
3/9/2012,2012,120307019,1530,FRI,0,1400
9/21/2013,2013,130905517,330,SAT,1,1402
11/19/2012,2012,121112980,900,MON,0,1403
